,angle,county,distance,quadrant,radius,store,tract
567,138.51965934021155,113,9.989468751675508,2,10,4,017808
568,155.38223145663096,113,9.175370501935125,2,10,4,017900
569,92.30241132751178,113,7.335587385824538,2,10,4,018120
570,135.88172100942734,113,7.580228595481688,2,10,4,018126
571,95.13023651262756,113,8.2494846652827,2,10,4,018139
572,134.71176323398777,113,6.536489836300509,2,10,4,018402
573,183.22158909827084,113,2.2032017511680686,3,3,4,018503
574,100.82696954391565,113,4.929858109650132,2,5,4,018801
575,149.4297727056479,113,1.0364821446268226,2,3,4,019018
576,90.37262905506418,113,3.695749017192804,2,5,4,019021
577,72.70626299038412,113,4.37835993375047,1,5,4,019027
578,190.0701356920055,113,1.7946488408442138,3,3,4,019035
579,248.8578861939262,113,1.1401121735992588,3,3,4,019040
580,57.126537977852365,113,4.646469532767218,1,5,4,019042
581,335.41328546295694,113,0.792378552143577,4,1,4,019100
582,290.31270618259987,113,2.6152533191784717,4,3,4,019204
583,315.50297522706217,113,3.4773228616624903,4,5,4,019205
584,351.05128880207934,113,2.9990920476469523,4,3,4,019210
585,263.7795597718879,113,2.2981570772985296,3,3,4,019212
586,266.5086815268919,113,1.9922911562315082,3,3,4,019213
587,208.31982781762045,113,7.345333578714727,3,10,4,019302
588,217.63557187824344,113,8.163621239051343,3,10,4,019502
589,280.8470095588019,113,8.91741373911366,4,10,4,020700
590,350.50419774773445,085,7.764946988849266,4,10,4,031613
591,359.40738461889845,085,7.920225185319098,4,10,4,031628
592,358.0278209224976,085,8.974182199939994,4,10,4,031633
593,351.458028440094,085,8.802826899843677,4,10,4,031643
594,332.8418548642207,085,7.773522019422878,4,10,4,031654
595,303.0092568427074,085,6.981870949900372,4,10,4,031706
596,319.21124545603203,085,4.635324047799863,4,5,4,031720
597,13.696396436105601,085,3.786780730418044,1,5,4,031805
598,25.099608592326604,085,6.505602325501505,1,10,4,032004
599,299.5972649524098,121,9.556766449364963,4,10,4,021616
600,212.32228596112546,113,9.74539672895958,3,10,4,000603
601,194.4674328034488,113,8.578510789918303,3,10,4,001102
602,230.1837042637201,113,8.633286538600764,3,10,4,007302
603,220.8320682163837,113,3.309487363835062,3,5,4,007805
604,207.6164820743748,113,4.544329700157745,3,5,4,007815
605,194.93201372663955,113,3.1778790284463647,3,5,4,007825
606,189.25919661177795,113,3.695281411589886,3,5,4,007827
607,210.80387240498905,113,6.258077013833553,3,10,4,007906
608,203.2084047717199,113,7.220604299416388,3,10,4,007914
609,186.8370118004018,113,7.170597394400153,3,10,4,008000
610,168.82749811998337,113,7.00200707876712,2,10,4,008200
611,253.5917882376845,113,8.684880728275752,3,10,4,009607
612,249.13259994318045,113,9.729410858975772,3,10,4,009701
613,169.19217568744193,113,8.943335938394814,2,10,4,012210
614,157.40427982750623,113,8.116530278857699,2,10,4,012500
615,175.58128117371064,113,6.076449115879494,2,10,4,012900
616,154.01271494070056,113,5.333633649530185,2,10,4,013010
617,234.1163232059224,113,4.183784519206939,3,5,4,013101
618,290.6035905851201,113,3.5474757012201734,4,5,4,013607
619,262.9831440440699,113,3.3389168865495376,3,5,4,013610
620,313.24716773091495,113,4.466251489974396,4,5,4,013618
621,273.25948363880127,113,5.090313750435361,4,10,4,013623
622,271.9553830724675,113,9.149546350076768,4,10,4,013712
623,290.71426006919353,113,8.194756578732852,4,10,4,013722
624,268.68701085142163,113,6.745026584489168,3,10,4,013806
625,148.66101526045657,113,8.461976057484923,2,10,4,018001
626,123.59466102664601,113,9.170791011117464,2,10,4,018118
627,101.23558759408911,113,6.948491996596964,2,10,4,018121
628,83.52648769236606,113,6.59952440061111,1,10,4,018123
629,142.04026910033804,113,8.936209709108686,2,10,4,018130
630,105.96034150407604,113,9.469317452450507,2,10,4,018133
631,113.06615453195042,113,9.81190875781672,2,10,4,018136
632,110.56624488154199,113,7.075035187417037,2,10,4,018203
633,119.25435899520261,113,6.970415404171857,2,10,4,018205
634,141.27618189115202,113,5.942327970700466,2,10,4,018401
635,142.776617931101,113,6.687263606643661,2,10,4,018403
636,124.44136272472088,113,4.4539811266385225,2,5,4,018600
637,118.31902742231478,113,5.314138644276879,2,10,4,018700
638,110.67800411210231,113,4.9502977074085415,2,5,4,018802
639,224.18830608071895,113,1.8060331528644549,3,3,4,019016
640,160.24499310056217,113,1.7666786032003226,2,3,4,019019
641,90.2327139155816,113,4.711767050901311,2,5,4,019026
642,46.92166480790587,113,3.601018339291928,1,5,4,019031
643,31.289424488090503,113,3.190778584059484,1,5,4,019036
644,52.57797649562889,113,0.9523313636397291,1,1,4,019039
645,207.8708285047866,113,8.345461380463018,3,10,4,019600
646,232.3793575049569,113,7.408689832937392,3,10,4,020600
647,229.4865313832767,113,9.84575429695202,3,10,4,980100
648,300.9874493650758,121,8.615112608171595,4,10,4,021635
649,32.420392250421,085,7.9958268859405415,1,10,4,031312
650,53.737668075227816,085,7.046710637625645,1,10,4,031316
651,303.15977163358855,085,8.042656605689222,4,10,4,031711
652,306.7235620220198,085,8.394625701382713,4,10,4,031712
653,309.6672560488615,085,7.572440457349966,4,10,4,031714
654,315.9555524923295,085,6.53820632412435,4,10,4,031717
655,0.034047870432004856,085,4.876522537586036,1,5,4,031802
656,223.68833561984866,113,9.077688090042551,3,10,4,007102
657,225.23338807149938,113,7.693646148607839,3,10,4,007301
658,241.1299058617704,113,7.223080092270339,3,10,4,007601
659,233.65512773485017,113,2.6294761093857684,3,3,4,007804
660,191.8686077804665,113,5.525548703333436,3,10,4,007809
661,206.5224405670311,113,2.4350185572337453,3,3,4,007810
662,204.16111958087714,113,3.6930063421308432,3,5,4,007812
663,342.93075422389836,085,8.013518050875165,4,10,4,031612
664,338.6412666383194,085,6.283637897582387,4,10,4,031624
665,347.7919347277619,085,5.998495633056456,4,10,4,031626
666,1.0656906034192275,085,9.625871709248136,1,10,4,031631
667,358.2338243514079,085,8.489846812876747,4,10,4,031634
668,345.0336066970517,085,9.009580559411436,4,10,4,031636
669,321.58495387544826,085,8.595413388230742,4,10,4,031648
670,337.29972348422297,085,9.387745163191322,4,10,4,031652
671,335.82632792062066,085,4.223929048635376,4,5,4,031804
672,19.563016715232948,085,5.300950577570551,1,10,4,031900
673,36.25053625733881,085,6.643042658571945,1,10,4,032010
674,45.868311237583725,085,6.0294931899807525,1,10,4,032011
675,13.168677754142152,085,8.312879017607298,1,10,4,032013
676,199.90247029384994,113,4.807360375734261,3,5,4,007821
677,299.1765335665623,085,7.7034668840888765,4,10,4,031704
678,193.7711376619484,113,4.287992093673886,3,5,4,007824
679,189.76661699195964,113,4.696645545242332,3,5,4,007826
680,198.87624295488104,113,6.434922258328705,3,10,4,007903
681,207.24409439339672,113,5.9534021504061565,3,10,4,007912
682,255.3788405709035,113,5.40946872791096,3,10,4,009604
683,255.69653984078712,113,9.887033186036332,3,10,4,009610
684,254.65313268697906,113,9.387215770938878,3,10,4,009611
685,196.29079787264314,113,7.5882386297467574,3,10,4,000201
686,217.51162042346374,113,9.728866708286766,3,10,4,000601
687,206.3849612523946,113,8.9078314387691,3,10,4,000702
688,202.27703018827026,113,9.292554655244045,3,10,4,000900
689,189.5449410267832,113,9.773074765994696,3,10,4,001204
690,191.6068718664206,113,9.319234700755791,3,10,4,001301
691,194.87456370480825,113,9.329162327554023,3,10,4,001400
692,180.58829433469825,113,9.567580268808419,3,10,4,012208
693,168.99764645464484,113,9.570058564958405,2,10,4,012211
694,164.7481944613096,113,7.875014320335851,2,10,4,012400
695,154.86453275733788,113,6.569061646534483,2,10,4,012701
696,161.86075618683049,113,6.031224425119288,2,10,4,012800
697,182.87891659152368,113,3.6169119268911034,3,5,4,013008
698,173.11514938801406,113,3.545344266674854,2,5,4,013009
699,158.55149511045443,113,4.472920887851683,2,5,4,013011
700,249.12873935345831,113,4.041747310004679,3,5,4,013200
701,248.47211334985403,113,6.736326439892397,3,10,4,013500
702,285.9314598251843,113,4.5104202755154645,4,5,4,013606
703,297.02274907918496,113,6.174354719471359,4,10,4,013611
704,281.3080279073155,113,6.1521785265601165,4,10,4,013616
705,297.43964833252755,113,4.803575381283066,4,5,4,013619
706,276.20455484506897,113,5.735993250706883,4,10,4,013624
707,287.3059273295374,113,9.023542659202509,4,10,4,013721
708,270.1525416324947,113,8.335876083878569,4,10,4,013803
709,267.2115090470963,113,9.35574309127207,3,10,4,013902
710,89.96559013760441,113,1.6888024550850365,1,3,4,019024
711,313.5983489799983,113,1.8699072356497592,4,3,4,019203
712,260.8695907041061,113,2.6288438146493944,3,3,4,019208
713,212.16858095317778,113,6.6839371099983085,3,10,4,019301
714,211.30986180172275,113,8.523890760955902,3,10,4,019700
715,20.777738520784737,085,9.527275205741965,1,10,4,031409
716,6.021176490243533,085,8.664837725906347,1,10,4,031635
717,341.6296939344069,085,5.344294517200444,4,10,4,031807
718,186.47369119726434,113,8.47953778377846,3,10,4,000100
719,194.49018198129878,113,9.836288982177228,3,10,4,001302
720,199.31378876488574,113,5.184419336867066,3,10,4,007820
721,203.13858214366468,113,6.10298608368233,3,10,4,007910
722,176.55256222740354,113,8.053309830051695,2,10,4,008100
723,236.95628024962258,113,8.490573995613662,3,10,4,009402
724,240.4816668871139,113,9.314025422147818,3,10,4,009802
725,162.3453172644521,113,8.754139520647175,2,10,4,012301
726,303.8527300262228,113,3.952551826896572,4,5,4,013605
727,286.42041989487944,113,5.7517674009077,4,10,4,013620
728,261.582510393456,113,8.249759063488563,3,10,4,013804
729,76.48311606098355,113,9.424657127005872,1,10,4,018122
730,108.68021438990866,113,3.868556921354383,2,5,4,018900
731,204.5767527296716,113,6.438121482721502,3,10,4,007909
732,313.47394883069916,085,6.9823714424153485,4,10,4,031715
733,126.57430491139598,113,2.0698554809057335,2,3,4,019032
734,214.6867651634353,113,9.12761873932297,3,10,4,019800
735,315.24449734406187,085,9.533644186054289,4,10,4,031647
736,206.28869091384993,113,9.826152119253706,3,10,4,000701
737,185.14428019892802,113,9.550641853112948,3,10,4,001202
738,174.54441763048533,113,9.556923696595465,2,10,4,012204
739,294.27141459012034,121,9.492865546004774,4,10,4,021638
740,258.15186265324564,113,8.718720526046107,3,10,4,009605
741,244.44194381527058,113,9.9515113846697,3,10,4,009803
742,286.2504793311452,113,7.111930796237601,4,10,4,013727
743,197.21755301500178,113,1.2926123533738108,3,3,4,019034
744,159.2522960933302,113,7.274171118435351,2,10,4,012702
745,240.45160344359766,113,5.0167126009219505,3,10,4,013300
746,273.8308227613805,113,7.46699705881671,4,10,4,013726
747,154.36070680789362,113,3.2387391871559146,2,5,4,018506
748,77.67552690816638,113,3.20470001102678,1,5,4,019029
749,68.79623597444879,113,6.2759443041134695,1,10,4,019043
750,213.30475971700724,113,7.493603092381959,3,10,4,019400
751,356.75788581525455,085,9.757199789602467,4,10,4,031630
752,315.3215260130162,085,8.036238995423547,4,10,4,031649
753,321.83407938424864,085,5.814345572275507,4,10,4,031709
754,301.63249764074294,121,9.022608891752089,4,10,4,021634
755,183.30132430392283,113,2.7128788423895758,3,3,4,007811
756,203.54895988234313,113,6.774153796178198,3,10,4,007913
757,129.35989850676253,113,7.669755235942117,2,10,4,018111
758,135.94654788045375,113,9.050866008316628,2,10,4,018129
759,139.71407183462173,113,4.434703508178519,2,5,4,018501
760,64.88177691503847,113,2.919331389045985,1,3,4,019028
761,39.36685484182772,085,9.936280669158611,1,10,4,031313
762,327.8719991146413,085,6.553854239770855,4,10,4,031621
763,163.8372260219187,113,9.377113950308852,2,10,4,012302
764,219.24945223535244,113,4.885055962218735,3,5,4,013104
765,278.3822778845101,113,3.319134929292888,4,5,4,013609
766,283.0707238832124,113,7.492926904718951,4,10,4,013725
767,203.0582395502003,113,5.333987743749825,3,10,4,007818
768,192.47873391555075,113,6.378162723515178,3,10,4,007902
769,239.0510086190883,113,8.900899795384207,3,10,4,009401
770,20.453605642992613,085,7.702499899102481,1,10,4,032008
771,197.336834297306,113,8.867293214683512,3,10,4,001101
772,208.9857130519024,113,9.652074151092252,3,10,4,000606
773,251.4356973153931,113,7.759826480540563,3,10,4,009609
774,199.6765511414086,113,7.801610590140772,3,10,4,000202
775,342.60892527946714,113,2.2642453664668496,4,3,4,019211
776,90.45377837837611,113,2.696280890938408,2,3,4,019020
777,330.58086641206353,085,7.350248532589819,4,10,4,031655
778,146.19748053793057,113,7.666525006299653,2,10,4,012604
779,269.49759298673666,113,4.308476922581951,3,5,4,013608
780,6.650643906788105,085,7.68459141307659,1,10,4,031611
781,83.86350774097622,113,5.29493475272492,1,10,4,019025
782,199.33342947012687,113,9.90570288559229,3,10,4,001503
783,203.08100495760286,113,5.765753611031986,3,10,4,007911
784,348.61217232996125,085,6.732532798586972,4,10,4,031627
785,244.66981449299698,113,8.143964188245711,3,10,4,009500
786,173.67284475888596,113,8.724617154884138,2,10,4,012209
787,148.71450953319243,113,6.744388335839181,2,10,4,012601
788,320.914911616182,085,4.996506241574306,4,5,4,031719
789,267.96736403871773,113,5.623065791589457,3,10,4,013626
790,71.27601773609882,113,0.9868566334710188,1,1,5,001001
791,108.67625995215388,113,2.9784550957062743,2,3,5,001203
792,209.05119345011238,113,1.9587555901012688,3,3,5,001900
793,144.85272270464088,113,4.7917034663698725,2,5,5,003901
794,212.74524687730624,113,6.244898282012861,3,10,5,005200
795,206.71614292041883,113,7.071795562178558,3,10,5,006302
796,11.969358186247632,113,3.966287072582116,1,5,5,007801
797,19.895040172953202,113,4.48632288349783,1,5,5,007822
798,169.18578665727546,113,6.985639353691276,2,10,5,008604
799,174.96904893726196,113,9.03175363537459,2,10,5,008705
800,129.97899844236576,113,7.64864543623078,2,10,5,009104
801,343.68781605589743,113,7.256685265958547,4,10,5,009603
802,238.63257231725507,113,3.8210184378030583,3,5,5,010101
803,199.24886752228625,113,9.873145544339941,3,10,5,011001
804,77.86308123226098,113,8.013200577395356,1,10,5,012603
805,11.878616211171277,113,5.358501369769714,1,10,5,013105
806,353.5739007908765,113,8.079357541781864,4,10,5,013615
807,321.97343591522156,113,8.83645344537703,4,10,5,014001
808,277.1225819989261,113,9.308555382090647,4,10,5,014601
809,268.0261362288766,113,9.428171849153813,3,10,5,014901
810,267.6590911597201,113,8.32667545023407,3,10,5,014902
811,41.352512069666034,113,8.86661272881749,1,10,5,019033
812,16.1128294650037,113,9.300559144645145,1,10,5,019202
813,352.25912159360456,113,2.886314019986174,4,3,5,019501
814,116.3978891807954,113,9.63485081541162,2,10,5,017605
815,89.93115843676918,113,9.923990920132447,1,10,5,017812
816,74.23367932213819,113,9.250443055069328,1,10,5,018127
817,36.29409545952586,113,7.730390551532672,1,10,5,018505
818,36.46364200332812,113,9.411018086629301,1,10,5,019004
819,152.32731600968486,113,3.3069382234339413,2,5,5,020300
820,262.3317801494811,113,1.628310922254474,3,3,5,000405
821,94.17447159840032,113,1.003617615519169,2,3,5,001002
822,160.5104191202537,113,1.9712765789185245,2,3,5,002200
823,152.42285167077512,113,4.602309072390004,2,5,5,003800
824,217.91339128512993,113,4.929459307711316,3,5,5,004400
825,193.12493207026324,113,6.335483627231228,3,10,5,005400
826,200.25485809600917,113,6.822552321747075,3,10,5,006200
827,219.17647705090033,113,8.38075189477965,3,10,5,006502
828,306.62219571906064,113,5.240977573360876,4,10,5,007202
829,357.66166509124446,113,3.8748039385396034,4,5,5,007700
830,29.819048525685673,113,3.8957724658960404,1,5,5,007819
831,17.350543073494123,113,5.489418581859113,1,10,5,007823
832,335.647783075288,113,7.53673555984071,4,10,5,009608
833,309.96244732135665,113,5.865030269899213,4,10,5,009804
834,229.15984080440222,113,8.906923166123274,3,10,5,010704
835,51.64041932698876,113,6.4960579790000965,1,10,5,013005
836,7.059930462091586,113,4.919912782465934,1,5,5,013102
837,349.61382176507897,113,6.006948853409494,4,10,5,013400
838,337.66109040698143,113,8.963993650297517,4,10,5,013805
839,217.3163658496509,113,7.744957242701013,3,10,5,006402
840,358.178379644231,113,4.888656826843754,4,5,5,007604
841,221.61446343976507,113,9.391938820077169,3,10,5,010801
842,57.3855963793319,113,6.805718615075215,1,10,5,013007
843,61.083863543855784,113,9.920495383242473,1,10,5,018300
844,26.073042919908573,113,8.628015525197451,1,10,5,019041
845,45.80485408374909,113,1.340519787030178,1,3,5,000300
846,184.3939315578749,113,1.8420642912578586,3,3,5,001701
847,131.70752722360658,113,9.266570609168722,2,10,5,009202
848,118.34508283832844,113,6.685816354809277,2,10,5,008500
849,86.23839442659227,113,9.061400005870718,1,10,5,018002
850,112.74782784520346,113,5.280784407167259,2,10,5,012206
851,145.06772847609295,113,0.7396762244471669,2,1,5,000800
852,322.9895140003601,113,2.396171598989806,4,3,5,007101
853,209.69378091624998,113,8.217106858465785,3,10,5,010804
854,349.61149506923294,113,8.890676472182298,4,10,5,013625
855,281.23138175636495,113,9.606739302215429,4,10,5,014308
856,271.1175347485613,113,7.972638587560118,4,10,5,014703
857,91.99052360065741,113,8.867072300682988,2,10,5,017807
858,45.908574014961346,113,9.561832272022386,1,10,5,019013
859,353.3805729570949,113,9.25196965425748,4,10,5,013622
860,162.65351449198533,113,5.105761701096581,2,10,5,004000
861,346.9147555999506,113,5.018760583573765,4,10,5,007605
862,320.7782513700887,113,6.418528580433616,4,10,5,009702
863,211.26754996876,113,9.52527625039028,3,10,5,010803
864,48.31265443633595,113,5.540919888249909,1,10,5,013004
865,89.5458545047282,113,8.015229843597739,1,10,5,017900
866,72.6164725156674,113,9.920920799410002,1,10,5,018126
867,66.69105761096068,113,9.620691117215674,1,10,5,018402
868,33.239059302069904,113,7.415804976079757,1,10,5,018503
869,32.12049534017706,113,8.867607251595528,1,10,5,019018
870,30.28280994028853,113,7.683543558335023,1,10,5,019035
871,21.354488321666224,113,8.579384788937585,1,10,5,019040
872,22.918302893945565,113,9.904474773603468,1,10,5,019100
873,10.551718130338088,113,9.468620398455553,1,10,5,019204
874,13.1382334209124,113,8.37084948298789,1,10,5,019212
875,14.871627605179697,113,8.566582671385566,1,10,5,019213
876,20.083365952330098,113,2.05893473146532,1,3,5,019302
877,337.6946103030332,113,2.0904687082250746,4,3,5,019502
878,157.83942769532064,113,9.760624067369555,2,10,5,020200
879,275.6633673838786,113,2.0783989337586264,4,3,5,000404
880,290.90960333835943,113,3.7013373137084953,4,5,5,000406
881,279.1180237524155,113,1.0309090212687493,4,3,5,000603
882,87.36396217263342,113,2.0518472082845363,1,3,5,001102
883,139.4069285806836,113,2.0957207107669267,2,3,5,001502
884,191.724192935386,113,1.2062417270253922,3,3,5,001703
885,128.029172725507,113,3.5064215927181355,2,5,5,002500
886,142.77409146807258,113,4.029274577532763,2,5,5,002702
887,220.31004679321586,113,6.56279725019838,3,10,5,004500
888,204.19643492075357,113,5.326143490321566,3,10,5,004700
889,202.05209059288234,113,5.828563796505701,3,10,5,005000
890,198.31716590291703,113,7.953462330499056,3,10,5,006001
891,201.72234976964265,113,8.779944720847208,3,10,5,006100
892,227.52736659879014,113,7.407120508185924,3,10,5,006700
893,302.0313977809492,113,5.569180870626114,4,10,5,007201
894,319.6227184606483,113,3.7669452026796333,4,5,5,007302
895,18.95273702764655,113,6.23478902650841,1,10,5,007805
896,25.467585721305454,113,4.845083328368013,1,5,5,007815
897,32.301326487024426,113,6.307234976259111,1,10,5,007825
898,37.092895583459665,113,5.960914796355008,1,10,5,007827
899,18.055170250593108,113,3.1815691807539643,1,5,5,007906
900,37.348547913609025,113,2.219075447218002,1,3,5,007914
901,68.99051995288266,113,3.576141750905633,1,5,5,008000
902,74.54627452895852,113,5.756719971609309,1,10,5,008200
903,167.17384532237224,113,6.394640002638839,2,10,5,008603
904,175.73015281227094,113,7.871328630649311,2,10,5,008703
905,175.54266785282834,113,8.41815357304613,2,10,5,008704
906,179.00869672480417,113,5.067628819754933,2,10,5,008900
907,119.21658195227917,113,7.828626074188164,2,10,5,009000
908,126.0086045943138,113,7.059100625373032,2,10,5,009101
909,126.54131203615594,113,8.696063157831222,2,10,5,009201
910,146.521735218091,113,7.737132745795925,2,10,5,009303
911,325.12449255226477,113,7.244441094603971,4,10,5,009607
912,315.1673065367637,113,6.952380732755866,4,10,5,009701
913,303.9182234771335,113,7.888940347964027,4,10,5,009900
914,251.99359949520849,113,6.456506773092283,3,10,5,010601
915,236.77261504505162,113,7.482647858284963,3,10,5,010701
916,171.12780113028407,113,9.642978672019845,2,10,5,011401
917,93.71581867935822,113,5.882545445339364,2,10,5,012210
918,82.89744375145176,113,7.367401760049739,1,10,5,012500
919,63.29232092574205,113,5.215946134670897,1,10,5,012900
920,61.05838290879029,113,7.459019642976897,1,10,5,013010
921,7.652113916467215,113,6.001148235790402,1,10,5,013101
922,5.127317196575973,113,9.687163384612209,1,10,5,013607
923,6.23757054113986,113,8.039757574380292,1,10,5,013610
924,354.1177847348995,113,8.734250275087597,4,10,5,013623
925,342.77264465866597,113,8.630323520312277,4,10,5,013806
926,282.5553599192294,113,9.094974507691745,4,10,5,014203
927,287.9188524184368,113,8.989978187794852,4,10,5,014205
928,272.33868646580237,113,9.549675310834168,4,10,5,014502
929,274.55515642659964,113,8.526715360983141,4,10,5,014602
930,278.64790572546514,113,7.82484622825858,4,10,5,014701
931,274.2535598117373,113,7.758590826514372,4,10,5,014702
932,258.60251746663397,113,8.56789158610966,3,10,5,015000
933,261.08827755788866,113,9.253334407460216,3,10,5,015100
934,97.76317089350766,113,7.820407459477069,2,10,5,017806
935,97.3383656158179,113,9.097051961378556,2,10,5,017804
936,104.24410386098054,113,8.587605815405217,2,10,5,017805
937,82.19487655478804,113,8.673531040225274,1,10,5,018001
938,82.00746644903546,113,9.78374194960669,1,10,5,018130
939,64.51731626088286,113,8.759855058077742,1,10,5,018401
